"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"19",0.0721649484536082,0.0721649484536082,0.134020618556701,0.134020618556701,0.0721649484536082,0.0515463917525773,0.195876288659794,0.103092783505155,0.0824742268041237,0.0824742268041237
"20",0.0420168067226891,0.0756302521008403,0.0672268907563025,0.100840336134454,0.0672268907563025,0.403361344537815,0.0672268907563025,0.0504201680672269,0.0588235294117647,0.0672268907563025
"21",0.088,0.176,0.064,0.088,0.088,0.096,0.072,0.072,0.136,0.12
"22",0.05859375,0.244140625,0.138671875,0.06640625,0.091796875,0.171875,0.029296875,0.078125,0.064453125,0.056640625
"23",0.0416666666666667,0.1,0.075,0.0833333333333333,0.133333333333333,0.125,0.0916666666666667,0.0833333333333333,0.141666666666667,0.125
"24",0.0857142857142857,0.2,0.0928571428571429,0.0571428571428571,0.0571428571428571,0.178571428571429,0.114285714285714,0.0785714285714286,0.0857142857142857,0.05
"25",0.0459183673469388,0.0663265306122449,0.204081632653061,0.0714285714285714,0.0510204081632653,0.0714285714285714,0.0816326530612245,0.076530612244898,0.239795918367347,0.0918367346938776
"26",0.0421686746987952,0.0421686746987952,0.0662650602409639,0.036144578313253,0.0481927710843374,0.102409638554217,0.0542168674698795,0.0481927710843374,0.463855421686747,0.0963855421686747
"27",0.0463917525773196,0.0463917525773196,0.077319587628866,0.623711340206186,0.0309278350515464,0.0309278350515464,0.0412371134020619,0.0309278350515464,0.0412371134020619,0.0309278350515464
"28",0.128342245989305,0.106951871657754,0.160427807486631,0.0641711229946524,0.0695187165775401,0.155080213903743,0.0748663101604278,0.0481283422459893,0.0588235294117647,0.133689839572193
"29",0.0429042904290429,0.184818481848185,0.0429042904290429,0.161716171617162,0.0891089108910891,0.0693069306930693,0.118811881188119,0.066006600660066,0.0891089108910891,0.135313531353135
"30",0.104395604395604,0.0769230769230769,0.115384615384615,0.0714285714285714,0.115384615384615,0.0604395604395604,0.291208791208791,0.0549450549450549,0.0274725274725275,0.0824175824175824
"31",0.0683760683760684,0.11965811965812,0.094017094017094,0.128205128205128,0.0769230769230769,0.0854700854700855,0.136752136752137,0.0854700854700855,0.11965811965812,0.0854700854700855
"32",0.0555555555555556,0.311111111111111,0.0777777777777778,0.0944444444444444,0.0611111111111111,0.0555555555555556,0.0555555555555556,0.144444444444444,0.0888888888888889,0.0555555555555556
"33",0.0517241379310345,0.0574712643678161,0.0632183908045977,0.0862068965517241,0.0804597701149425,0.0459770114942529,0.149425287356322,0.0689655172413793,0.0632183908045977,0.333333333333333
"34",0.0509554140127389,0.0573248407643312,0.0445859872611465,0.312101910828025,0.0445859872611465,0.089171974522293,0.127388535031847,0.0700636942675159,0.0700636942675159,0.133757961783439
"35",0.0339622641509434,0.128301886792453,0.166037735849057,0.154716981132075,0.0528301886792453,0.0867924528301887,0.0981132075471698,0.113207547169811,0.0905660377358491,0.0754716981132075
"36",0.133928571428571,0.0714285714285714,0.0625,0.133928571428571,0.0803571428571429,0.0625,0.0892857142857143,0.116071428571429,0.125,0.125
"37",0.0718954248366013,0.111111111111111,0.0849673202614379,0.0457516339869281,0.0915032679738562,0.0915032679738562,0.0980392156862745,0.222222222222222,0.0980392156862745,0.0849673202614379
"38",0.603053435114504,0.0381679389312977,0.0534351145038168,0.0458015267175573,0.0381679389312977,0.0381679389312977,0.0381679389312977,0.0534351145038168,0.0534351145038168,0.0381679389312977
"39",0.05625,0.03125,0.64375,0.04375,0.0375,0.04375,0.03125,0.03125,0.04375,0.0375
"40",0.120689655172414,0.0775862068965517,0.0862068965517241,0.146551724137931,0.0862068965517241,0.0689655172413793,0.0948275862068965,0.146551724137931,0.103448275862069,0.0689655172413793
"41",0.072992700729927,0.0510948905109489,0.343065693430657,0.0437956204379562,0.0364963503649635,0.175182481751825,0.0437956204379562,0.109489051094891,0.0656934306569343,0.0583941605839416
"42",0.61875,0.05,0.0375,0.0375,0.05,0.03125,0.04375,0.05,0.05,0.03125
"43",0.188976377952756,0.0708661417322835,0.078740157480315,0.0551181102362205,0.291338582677165,0.0393700787401575,0.0551181102362205,0.0866141732283465,0.0551181102362205,0.078740157480315
"44",0.117647058823529,0.0784313725490196,0.303921568627451,0.0490196078431373,0.127450980392157,0.0490196078431373,0.0588235294117647,0.0686274509803922,0.0784313725490196,0.0686274509803922
"45",0.54421768707483,0.0408163265306122,0.0816326530612245,0.0408163265306122,0.054421768707483,0.0340136054421769,0.0476190476190476,0.054421768707483,0.0408163265306122,0.0612244897959184
"46",0.205882352941176,0.0661764705882353,0.286764705882353,0.0661764705882353,0.0735294117647059,0.0514705882352941,0.0514705882352941,0.0735294117647059,0.0735294117647059,0.0514705882352941
"47",0.603053435114504,0.0381679389312977,0.0458015267175573,0.0381679389312977,0.0458015267175573,0.0381679389312977,0.0381679389312977,0.0381679389312977,0.0610687022900763,0.0534351145038168
"48",0.64375,0.03125,0.03125,0.0375,0.0375,0.04375,0.04375,0.05,0.05,0.03125
"49",0.0769230769230769,0.142857142857143,0.10989010989011,0.0659340659340659,0.10989010989011,0.0879120879120879,0.0934065934065934,0.0824175824175824,0.126373626373626,0.104395604395604
"50",0.165354330708661,0.062992125984252,0.078740157480315,0.0708661417322835,0.283464566929134,0.0866141732283465,0.0551181102362205,0.0551181102362205,0.0866141732283465,0.0551181102362205
"51",0.11038961038961,0.038961038961039,0.0454545454545455,0.0324675324675325,0.545454545454545,0.0454545454545455,0.038961038961039,0.0649350649350649,0.038961038961039,0.038961038961039
"52",0.166666666666667,0.0490196078431373,0.264705882352941,0.0588235294117647,0.0980392156862745,0.0588235294117647,0.0490196078431373,0.107843137254902,0.0784313725490196,0.0686274509803922
"53",0.530612244897959,0.054421768707483,0.0816326530612245,0.0408163265306122,0.054421768707483,0.0408163265306122,0.0476190476190476,0.0680272108843537,0.0408163265306122,0.0408163265306122
"54",0.364864864864865,0.0337837837837838,0.0810810810810811,0.0540540540540541,0.0743243243243243,0.0878378378378378,0.135135135135135,0.0743243243243243,0.0540540540540541,0.0405405405405405
"55",0.220588235294118,0.0735294117647059,0.272058823529412,0.0588235294117647,0.0808823529411765,0.0441176470588235,0.0735294117647059,0.0588235294117647,0.0661764705882353,0.0514705882352941
"56",0.610687022900763,0.0381679389312977,0.0534351145038168,0.0381679389312977,0.0458015267175573,0.0381679389312977,0.0458015267175573,0.0458015267175573,0.0458015267175573,0.0381679389312977
"57",0.11965811965812,0.0769230769230769,0.0854700854700855,0.0512820512820513,0.094017094017094,0.0854700854700855,0.0598290598290598,0.102564102564103,0.222222222222222,0.102564102564103
"58",0.0459770114942529,0.0574712643678161,0.0632183908045977,0.0689655172413793,0.0804597701149425,0.0747126436781609,0.155172413793103,0.0689655172413793,0.0689655172413793,0.316091954022989
"59",0.0743801652892562,0.198347107438017,0.107438016528926,0.0578512396694215,0.165289256198347,0.0578512396694215,0.0743801652892562,0.0743801652892562,0.0661157024793388,0.12396694214876
"60",0.0909090909090909,0.038961038961039,0.0454545454545455,0.0324675324675325,0.564935064935065,0.038961038961039,0.038961038961039,0.0454545454545455,0.0649350649350649,0.038961038961039
"61",0.165289256198347,0.173553719008264,0.12396694214876,0.0743801652892562,0.0495867768595041,0.0661157024793388,0.0578512396694215,0.115702479338843,0.0578512396694215,0.115702479338843
"62",0.6375,0.03125,0.0375,0.0375,0.05,0.03125,0.05,0.05,0.04375,0.03125
"63",0.0752688172043011,0.161290322580645,0.139784946236559,0.0752688172043011,0.0537634408602151,0.150537634408602,0.0860215053763441,0.0645161290322581,0.0967741935483871,0.0967741935483871
"64",0.523809523809524,0.0340136054421769,0.0884353741496599,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0680272108843537,0.0340136054421769,0.0612244897959184
"65",0.213235294117647,0.0882352941176471,0.264705882352941,0.0441176470588235,0.0955882352941176,0.0514705882352941,0.0514705882352941,0.0588235294117647,0.0882352941176471,0.0441176470588235
"66",0.610687022900763,0.0381679389312977,0.0534351145038168,0.0381679389312977,0.0534351145038168,0.0381679389312977,0.0458015267175573,0.0381679389312977,0.0458015267175573,0.0381679389312977
"67",0.0412371134020619,0.0412371134020619,0.0876288659793814,0.597938144329897,0.0309278350515464,0.0360824742268041,0.0360824742268041,0.0412371134020619,0.0463917525773196,0.0412371134020619
"68",0.0888888888888889,0.385185185185185,0.0444444444444444,0.118518518518519,0.0666666666666667,0.037037037037037,0.0592592592592593,0.0518518518518519,0.0814814814814815,0.0666666666666667
"69",0.135714285714286,0.142857142857143,0.128571428571429,0.107142857142857,0.0642857142857143,0.0571428571428571,0.0428571428571429,0.142857142857143,0.0857142857142857,0.0928571428571429
"70",0.0375,0.03125,0.66875,0.03125,0.0375,0.03125,0.03125,0.06875,0.03125,0.03125
"71",0.0765027322404372,0.0765027322404372,0.12568306010929,0.0546448087431694,0.0601092896174863,0.109289617486339,0.0655737704918033,0.0655737704918033,0.316939890710383,0.0491803278688525
"72",0.0378378378378378,0.0864864864864865,0.0486486486486487,0.0378378378378378,0.0648648648648649,0.113513513513514,0.108108108108108,0.167567567567568,0.259459459459459,0.0756756756756757
"73",0.0579710144927536,0.108695652173913,0.0797101449275362,0.0942028985507246,0.072463768115942,0.108695652173913,0.072463768115942,0.072463768115942,0.108695652173913,0.22463768115942
"74",0.0833333333333333,0.053030303030303,0.0681818181818182,0.0757575757575758,0.0909090909090909,0.174242424242424,0.121212121212121,0.0909090909090909,0.136363636363636,0.106060606060606
"75",0.0729166666666667,0.0833333333333333,0.0833333333333333,0.0729166666666667,0.114583333333333,0.135416666666667,0.09375,0.104166666666667,0.15625,0.0833333333333333
"76",0.0392156862745098,0.137254901960784,0.104575163398693,0.0718954248366013,0.0915032679738562,0.130718954248366,0.0392156862745098,0.137254901960784,0.117647058823529,0.130718954248366
"77",0.0909090909090909,0.216783216783217,0.111888111888112,0.104895104895105,0.0699300699300699,0.0699300699300699,0.0629370629370629,0.0629370629370629,0.125874125874126,0.0839160839160839
"78",0.0597826086956522,0.0652173913043478,0.0869565217391304,0.157608695652174,0.0706521739130435,0.0543478260869565,0.0326086956521739,0.114130434782609,0.141304347826087,0.217391304347826
"79",0.0986842105263158,0.138157894736842,0.0657894736842105,0.0789473684210526,0.0723684210526316,0.138157894736842,0.0592105263157895,0.125,0.0986842105263158,0.125
"80",0.0778443113772455,0.0898203592814371,0.137724550898204,0.0538922155688623,0.0838323353293413,0.0658682634730539,0.155688622754491,0.125748502994012,0.0718562874251497,0.137724550898204
"81",0.0575539568345324,0.165467625899281,0.0935251798561151,0.0863309352517986,0.0719424460431655,0.122302158273381,0.0719424460431655,0.115107913669065,0.100719424460432,0.115107913669065
"82",0.0828025477707006,0.0509554140127389,0.127388535031847,0.0509554140127389,0.114649681528662,0.114649681528662,0.0509554140127389,0.114649681528662,0.140127388535032,0.152866242038217
"83",0.140625,0.078125,0.046875,0.0703125,0.046875,0.078125,0.0625,0.1015625,0.2890625,0.0859375
"84",0.0714285714285714,0.116071428571429,0.0982142857142857,0.0535714285714286,0.0714285714285714,0.107142857142857,0.0982142857142857,0.196428571428571,0.116071428571429,0.0714285714285714
"85",0.04,0.176,0.096,0.08,0.08,0.128,0.072,0.096,0.152,0.08
"86",0.106918238993711,0.0817610062893082,0.0628930817610063,0.0817610062893082,0.0628930817610063,0.144654088050314,0.0440251572327044,0.0943396226415094,0.257861635220126,0.0628930817610063
"87",0.109090909090909,0.0909090909090909,0.127272727272727,0.0727272727272727,0.0727272727272727,0.2,0.0727272727272727,0.0909090909090909,0.0818181818181818,0.0818181818181818
"88",0.0636942675159236,0.121019108280255,0.0636942675159236,0.10828025477707,0.0636942675159236,0.121019108280255,0.10828025477707,0.101910828025478,0.089171974522293,0.159235668789809
"89",0.078125,0.078125,0.078125,0.125,0.09375,0.078125,0.078125,0.140625,0.140625,0.109375
"90",0.0610687022900763,0.0610687022900763,0.0458015267175573,0.083969465648855,0.106870229007634,0.145038167938931,0.0687022900763359,0.16030534351145,0.190839694656489,0.0763358778625954
"91",0.0943396226415094,0.10377358490566,0.0943396226415094,0.0849056603773585,0.0471698113207547,0.141509433962264,0.0754716981132075,0.150943396226415,0.0943396226415094,0.113207547169811
"92",0.0863309352517986,0.179856115107914,0.0719424460431655,0.079136690647482,0.0935251798561151,0.0575539568345324,0.107913669064748,0.136690647482014,0.0647482014388489,0.122302158273381
"93",0.0789473684210526,0.247368421052632,0.126315789473684,0.1,0.0368421052631579,0.115789473684211,0.0736842105263158,0.0631578947368421,0.0631578947368421,0.0947368421052632
"94",0.04375,0.05,0.64375,0.03125,0.0375,0.0375,0.0375,0.05625,0.03125,0.03125
"95",0.0737704918032787,0.131147540983607,0.10655737704918,0.0573770491803279,0.10655737704918,0.139344262295082,0.0655737704918033,0.147540983606557,0.0737704918032787,0.0983606557377049
"96",0.0512820512820513,0.405128205128205,0.041025641025641,0.0769230769230769,0.0717948717948718,0.0307692307692308,0.0923076923076923,0.0717948717948718,0.041025641025641,0.117948717948718
"97",0.0819672131147541,0.0901639344262295,0.114754098360656,0.0819672131147541,0.10655737704918,0.114754098360656,0.0573770491803279,0.131147540983607,0.0655737704918033,0.155737704918033
"98",0.0533333333333333,0.1,0.0866666666666667,0.0866666666666667,0.08,0.106666666666667,0.0666666666666667,0.0466666666666667,0.0466666666666667,0.326666666666667
"99",0.035,0.06,0.07,0.085,0.085,0.075,0.05,0.11,0.285,0.145
"100",0.0432692307692308,0.0576923076923077,0.0625,0.0721153846153846,0.0528846153846154,0.0673076923076923,0.0288461538461538,0.158653846153846,0.403846153846154,0.0528846153846154
"101",0.0818181818181818,0.127272727272727,0.0636363636363636,0.0818181818181818,0.136363636363636,0.172727272727273,0.1,0.109090909090909,0.0727272727272727,0.0545454545454545
"102",0.0833333333333333,0.0462962962962963,0.101851851851852,0.111111111111111,0.0925925925925926,0.111111111111111,0.101851851851852,0.138888888888889,0.148148148148148,0.0648148148148148
"103",0.0609137055837563,0.065989847715736,0.050761421319797,0.0609137055837563,0.0710659898477157,0.0913705583756345,0.101522842639594,0.0710659898477157,0.365482233502538,0.0609137055837563
"104",0.0588235294117647,0.0882352941176471,0.0686274509803922,0.0882352941176471,0.0588235294117647,0.0882352941176471,0.107843137254902,0.205882352941176,0.0686274509803922,0.166666666666667
"105",0.0571428571428571,0.0571428571428571,0.0571428571428571,0.142857142857143,0.0761904761904762,0.133333333333333,0.0761904761904762,0.171428571428571,0.114285714285714,0.114285714285714
"106",0.0672268907563025,0.0840336134453782,0.100840336134454,0.092436974789916,0.092436974789916,0.109243697478992,0.0420168067226891,0.092436974789916,0.243697478991597,0.0756302521008403
"107",0.0540540540540541,0.207207207207207,0.0810810810810811,0.0630630630630631,0.117117117117117,0.162162162162162,0.0630630630630631,0.0630630630630631,0.126126126126126,0.0630630630630631
"108",0.0921052631578947,0.197368421052632,0.0855263157894737,0.0789473684210526,0.0723684210526316,0.0657894736842105,0.0855263157894737,0.0789473684210526,0.157894736842105,0.0855263157894737
"109",0.104,0.072,0.088,0.128,0.08,0.08,0.04,0.128,0.176,0.104
"110",0.048951048951049,0.20979020979021,0.104895104895105,0.0769230769230769,0.0559440559440559,0.125874125874126,0.0909090909090909,0.0979020979020979,0.125874125874126,0.0629370629370629
"111",0.0489130434782609,0.0597826086956522,0.0543478260869565,0.135869565217391,0.0652173913043478,0.184782608695652,0.135869565217391,0.0815217391304348,0.0815217391304348,0.152173913043478
"112",0.0909090909090909,0.166666666666667,0.0454545454545455,0.106060606060606,0.053030303030303,0.181818181818182,0.121212121212121,0.0757575757575758,0.0757575757575758,0.0833333333333333
"113",0.0705882352941176,0.129411764705882,0.105882352941176,0.105882352941176,0.141176470588235,0.105882352941176,0.0588235294117647,0.105882352941176,0.0705882352941176,0.105882352941176
"114",0.0546448087431694,0.14207650273224,0.0601092896174863,0.0601092896174863,0.103825136612022,0.120218579234973,0.0765027322404372,0.14207650273224,0.153005464480874,0.087431693989071
"115",0.0493273542600897,0.112107623318386,0.0896860986547085,0.165919282511211,0.062780269058296,0.0807174887892377,0.0986547085201794,0.170403587443946,0.0896860986547085,0.0807174887892377
"116",0.0699300699300699,0.048951048951049,0.048951048951049,0.202797202797203,0.0699300699300699,0.230769230769231,0.0769230769230769,0.153846153846154,0.041958041958042,0.0559440559440559
"117",0.129310344827586,0.163793103448276,0.0689655172413793,0.0689655172413793,0.0603448275862069,0.137931034482759,0.0689655172413793,0.112068965517241,0.0689655172413793,0.120689655172414
"118",0.0794392523364486,0.0607476635514019,0.0700934579439252,0.0560747663551402,0.0560747663551402,0.0747663551401869,0.149532710280374,0.275700934579439,0.0420560747663551,0.135514018691589
"119",0.132743362831858,0.079646017699115,0.132743362831858,0.0707964601769911,0.0619469026548673,0.106194690265487,0.0884955752212389,0.141592920353982,0.0973451327433628,0.0884955752212389
"120",0.0722222222222222,0.0666666666666667,0.0888888888888889,0.0888888888888889,0.0777777777777778,0.2,0.0555555555555556,0.227777777777778,0.0333333333333333,0.0888888888888889
"121",0.072,0.08,0.128,0.072,0.072,0.12,0.08,0.104,0.168,0.104
"122",0.0574712643678161,0.183908045977011,0.114942528735632,0.0689655172413793,0.114942528735632,0.103448275862069,0.0804597701149425,0.114942528735632,0.0804597701149425,0.0804597701149425
"123",0.0714285714285714,0.0873015873015873,0.103174603174603,0.0476190476190476,0.0714285714285714,0.134920634920635,0.0873015873015873,0.119047619047619,0.206349206349206,0.0714285714285714
"124",0.1015625,0.09375,0.0625,0.0546875,0.078125,0.1171875,0.1328125,0.0703125,0.203125,0.0859375
"125",0.0386740331491713,0.12707182320442,0.0773480662983425,0.0386740331491713,0.104972375690608,0.0718232044198895,0.0662983425414365,0.110497237569061,0.325966850828729,0.0386740331491713
"126",0.016025641025641,0.126602564102564,0.0192307692307692,0.046474358974359,0.586538461538462,0.0240384615384615,0.0625,0.0432692307692308,0.0368589743589744,0.0384615384615385
"127",0.0670103092783505,0.0618556701030928,0.0721649484536082,0.0721649484536082,0.0618556701030928,0.231958762886598,0.128865979381443,0.103092783505155,0.103092783505155,0.0979381443298969
"128",0.0297619047619048,0.0952380952380952,0.154761904761905,0.0773809523809524,0.0595238095238095,0.0833333333333333,0.0833333333333333,0.0773809523809524,0.172619047619048,0.166666666666667
"129",0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0614035087719298,0.0701754385964912,0.219298245614035,0.157894736842105,0.12280701754386,0.087719298245614,0.043859649122807
"130",0.0496894409937888,0.0807453416149068,0.0683229813664596,0.031055900621118,0.0745341614906832,0.434782608695652,0.0496894409937888,0.0745341614906832,0.0559006211180124,0.0807453416149068
"131",0.0588235294117647,0.117647058823529,0.0735294117647059,0.0588235294117647,0.0588235294117647,0.0808823529411765,0.0808823529411765,0.169117647058824,0.183823529411765,0.117647058823529
"132",0.0458015267175573,0.183206106870229,0.122137404580153,0.083969465648855,0.0458015267175573,0.0916030534351145,0.0763358778625954,0.137404580152672,0.114503816793893,0.099236641221374
"133",0.078125,0.09375,0.0703125,0.0859375,0.0625,0.1640625,0.1640625,0.1171875,0.109375,0.0546875
"134",0.0666666666666667,0.06,0.0533333333333333,0.04,0.06,0.06,0.0733333333333333,0.16,0.366666666666667,0.06
"135",0.0803571428571429,0.0714285714285714,0.0803571428571429,0.0535714285714286,0.0714285714285714,0.330357142857143,0.0892857142857143,0.0982142857142857,0.0803571428571429,0.0446428571428571
"136",0.137404580152672,0.0534351145038168,0.145038167938931,0.083969465648855,0.0534351145038168,0.229007633587786,0.0458015267175573,0.106870229007634,0.0763358778625954,0.0687022900763359
"137",0.0280898876404494,0.0262172284644195,0.0674157303370786,0.0468164794007491,0.0355805243445693,0.0337078651685393,0.0337078651685393,0.670411985018727,0.0168539325842697,0.0411985018726592
"138",0.0340909090909091,0.0284090909090909,0.0397727272727273,0.0511363636363636,0.0284090909090909,0.0397727272727273,0.0625,0.642045454545455,0.0340909090909091,0.0397727272727273
"139",0.0979020979020979,0.265734265734266,0.0629370629370629,0.0699300699300699,0.0909090909090909,0.160839160839161,0.041958041958042,0.0909090909090909,0.0629370629370629,0.0559440559440559
"140",0.0689655172413793,0.14176245210728,0.118773946360153,0.14176245210728,0.0574712643678161,0.126436781609195,0.0574712643678161,0.0804597701149425,0.122605363984674,0.0842911877394636
"141",0.0633802816901408,0.0563380281690141,0.133802816901408,0.0352112676056338,0.0774647887323944,0.176056338028169,0.0704225352112676,0.0845070422535211,0.197183098591549,0.105633802816901
"142",0.0769230769230769,0.0615384615384615,0.0846153846153846,0.0538461538461538,0.161538461538462,0.0538461538461538,0.0846153846153846,0.138461538461538,0.146153846153846,0.138461538461538
"143",0.109243697478992,0.0504201680672269,0.151260504201681,0.134453781512605,0.0756302521008403,0.0840336134453782,0.100840336134454,0.109243697478992,0.117647058823529,0.0672268907563025
"144",0.108910891089109,0.0792079207920792,0.099009900990099,0.0693069306930693,0.0792079207920792,0.0792079207920792,0.0891089108910891,0.178217821782178,0.148514851485149,0.0693069306930693
"145",0.064,0.088,0.08,0.088,0.104,0.12,0.056,0.272,0.056,0.072
"146",0.041958041958042,0.048951048951049,0.0629370629370629,0.104895104895105,0.0559440559440559,0.370629370629371,0.104895104895105,0.104895104895105,0.048951048951049,0.0559440559440559
"147",0.104166666666667,0.215277777777778,0.0555555555555556,0.111111111111111,0.104166666666667,0.0902777777777778,0.0763888888888889,0.0763888888888889,0.0486111111111111,0.118055555555556
"148",0.0792682926829268,0.0487804878048781,0.109756097560976,0.0792682926829268,0.103658536585366,0.0426829268292683,0.0975609756097561,0.182926829268293,0.176829268292683,0.0792682926829268
"149",0.0552147239263804,0.0920245398773006,0.0858895705521472,0.098159509202454,0.0920245398773006,0.0858895705521472,0.0613496932515337,0.233128834355828,0.116564417177914,0.0797546012269939
"150",0.037037037037037,0.0555555555555556,0.037037037037037,0.037037037037037,0.0432098765432099,0.0493827160493827,0.617283950617284,0.0432098765432099,0.0493827160493827,0.0308641975308642
"151",0.0628930817610063,0.0628930817610063,0.0440251572327044,0.0691823899371069,0.0440251572327044,0.050314465408805,0.40251572327044,0.0566037735849057,0.0754716981132075,0.132075471698113
"152",0.037037037037037,0.0308641975308642,0.0308641975308642,0.0493827160493827,0.0432098765432099,0.0432098765432099,0.617283950617284,0.0493827160493827,0.0555555555555556,0.0432098765432099
"153",0.154929577464789,0.119718309859155,0.140845070422535,0.0563380281690141,0.0633802816901408,0.0915492957746479,0.0422535211267606,0.126760563380282,0.0704225352112676,0.133802816901408
"154",0.0606060606060606,0.101010101010101,0.0909090909090909,0.121212121212121,0.111111111111111,0.171717171717172,0.101010101010101,0.101010101010101,0.0606060606060606,0.0808080808080808
"155",0.087378640776699,0.0776699029126214,0.087378640776699,0.12621359223301,0.0776699029126214,0.0679611650485437,0.087378640776699,0.145631067961165,0.106796116504854,0.135922330097087
"156",0.0518518518518519,0.377777777777778,0.0666666666666667,0.125925925925926,0.0666666666666667,0.0444444444444444,0.0592592592592593,0.0666666666666667,0.0666666666666667,0.0740740740740741
"157",0.0675675675675676,0.0472972972972973,0.155405405405405,0.0810810810810811,0.0472972972972973,0.101351351351351,0.0878378378378378,0.0675675675675676,0.101351351351351,0.243243243243243
"158",0.0523255813953488,0.273255813953488,0.0581395348837209,0.0872093023255814,0.0872093023255814,0.0465116279069767,0.063953488372093,0.0872093023255814,0.145348837209302,0.0988372093023256
"159",0.0416666666666667,0.0416666666666667,0.0572916666666667,0.119791666666667,0.0625,0.40625,0.0572916666666667,0.046875,0.0885416666666667,0.078125
"160",0.0470588235294118,0.105882352941176,0.0470588235294118,0.123529411764706,0.0529411764705882,0.164705882352941,0.141176470588235,0.176470588235294,0.0294117647058824,0.111764705882353
"161",0.105633802816901,0.0845070422535211,0.0704225352112676,0.0845070422535211,0.0492957746478873,0.119718309859155,0.0774647887323944,0.0985915492957746,0.0704225352112676,0.23943661971831
"162",0.0536912751677852,0.23489932885906,0.0469798657718121,0.0939597315436242,0.0604026845637584,0.140939597315436,0.0671140939597315,0.114093959731544,0.0604026845637584,0.12751677852349
"163",0.0869565217391304,0.0608695652173913,0.139130434782609,0.11304347826087,0.121739130434783,0.130434782608696,0.156521739130435,0.0521739130434783,0.0608695652173913,0.0782608695652174
"164",0.0699300699300699,0.0979020979020979,0.111888111888112,0.0839160839160839,0.0769230769230769,0.0839160839160839,0.0839160839160839,0.0769230769230769,0.223776223776224,0.0909090909090909
"165",0.0363636363636364,0.0454545454545455,0.0363636363636364,0.540909090909091,0.0409090909090909,0.0863636363636364,0.0545454545454545,0.0409090909090909,0.0545454545454545,0.0636363636363636
"166",0.16025641025641,0.128205128205128,0.0961538461538462,0.0512820512820513,0.0512820512820513,0.108974358974359,0.0769230769230769,0.0641025641025641,0.185897435897436,0.0769230769230769
