"","V1","V2"
"68",0.776223776223776,0.223776223776224
"69",0.517543859649123,0.482456140350877
"70",0.686131386861314,0.313868613138686
"71",0.428571428571429,0.571428571428571
"72",0.651428571428571,0.348571428571429
"73",0.522522522522523,0.477477477477477
"74",0.475862068965517,0.524137931034483
"75",0.37219730941704,0.62780269058296
"76",0.337931034482759,0.662068965517241
"77",0.504065040650406,0.495934959349593
"78",0.474358974358974,0.525641025641026
"79",0.414965986394558,0.585034013605442
"80",0.351351351351351,0.648648648648649
"81",0.379518072289157,0.620481927710843
"82",0.631578947368421,0.368421052631579
"83",0.592233009708738,0.407766990291262
"84",0.603603603603604,0.396396396396396
"85",0.596899224806202,0.403100775193798
"86",0.529411764705882,0.470588235294118
"87",0.263513513513513,0.736486486486487
"88",0.744186046511628,0.255813953488372
"89",0.398876404494382,0.601123595505618
"90",0.423611111111111,0.576388888888889
"91",0.431472081218274,0.568527918781726
"92",0.39041095890411,0.60958904109589
"93",0.473404255319149,0.526595744680851
"94",0.409395973154362,0.590604026845638
"95",0.383177570093458,0.616822429906542
"96",0.424778761061947,0.575221238938053
"97",0.434782608695652,0.565217391304348
"98",0.718120805369127,0.281879194630872
"99",0.376344086021505,0.623655913978495
"100",0.492063492063492,0.507936507936508
"101",0.607407407407407,0.392592592592593
"102",0.466666666666667,0.533333333333333
"103",0.60655737704918,0.39344262295082
"104",0.701492537313433,0.298507462686567
"105",0.447058823529412,0.552941176470588
"106",0.257668711656442,0.742331288343558
"107",0.483870967741935,0.516129032258065
"108",0.647540983606557,0.352459016393443
"109",0.386666666666667,0.613333333333333
"110",0.717948717948718,0.282051282051282
"111",0.624242424242424,0.375757575757576
"112",0.597014925373134,0.402985074626866
"113",0.469512195121951,0.530487804878049
"114",0.515625,0.484375
"115",0.757225433526012,0.242774566473988
"116",0.46551724137931,0.53448275862069
"117",0.420454545454545,0.579545454545455
"118",0.441558441558442,0.558441558441558
"119",0.723926380368098,0.276073619631902
"120",0.717105263157895,0.282894736842105
"121",0.673076923076923,0.326923076923077
"122",0.564625850340136,0.435374149659864
"123",0.453846153846154,0.546153846153846
"124",0.49112426035503,0.50887573964497
"125",0.724444444444444,0.275555555555556
"126",0.705035971223022,0.294964028776978
"127",0.367088607594937,0.632911392405063
"128",0.75,0.25
"129",0.379746835443038,0.620253164556962
"130",0.737179487179487,0.262820512820513
"131",0.479591836734694,0.520408163265306
"132",0.578947368421053,0.421052631578947
"133",0.390243902439024,0.609756097560976
"134",0.565656565656566,0.434343434343434
"135",0.75,0.25
"136",0.430555555555556,0.569444444444444
"137",0.76027397260274,0.23972602739726
"138",0.289940828402367,0.710059171597633
"139",0.662921348314607,0.337078651685393
"140",0.704545454545455,0.295454545454545
"141",0.404371584699454,0.595628415300546
"142",0.591304347826087,0.408695652173913
"143",0.261744966442953,0.738255033557047
"144",0.265151515151515,0.734848484848485
"145",0.308823529411765,0.691176470588235
"146",0.357615894039735,0.642384105960265
"147",0.327380952380952,0.672619047619048
"148",0.428571428571429,0.571428571428571
"149",0.288888888888889,0.711111111111111
"150",0.292857142857143,0.707142857142857
"151",0.658730158730159,0.341269841269841
"152",0.30625,0.69375
"153",0.601307189542484,0.398692810457516
"154",0.539473684210526,0.460526315789474
"155",0.533834586466165,0.466165413533835
"156",0.635294117647059,0.364705882352941
"157",0.49438202247191,0.50561797752809
"158",0.3,0.7
"159",0.421875,0.578125
"160",0.419512195121951,0.580487804878049
"161",0.457317073170732,0.542682926829268
"162",0.421052631578947,0.578947368421053
"163",0.709876543209877,0.290123456790123
"164",0.727848101265823,0.272151898734177
"165",0.612903225806452,0.387096774193548
"166",0.509933774834437,0.490066225165563
"167",0.36283185840708,0.63716814159292
"168",0.569343065693431,0.430656934306569
"169",0.451612903225806,0.548387096774194
"170",0.57843137254902,0.42156862745098
"171",0.532374100719424,0.467625899280576
"172",0.457446808510638,0.542553191489362
"173",0.54625550660793,0.45374449339207
"174",0.643356643356643,0.356643356643357
"175",0.591549295774648,0.408450704225352
"176",0.572727272727273,0.427272727272727
"177",0.53125,0.46875
"178",0.560283687943262,0.439716312056738
"179",0.455223880597015,0.544776119402985
"180",0.617886178861789,0.382113821138211
"181",0.71523178807947,0.28476821192053
"182",0.558282208588957,0.441717791411043
"183",0.292517006802721,0.707482993197279
"184",0.466292134831461,0.533707865168539
"185",0.331428571428571,0.668571428571429
"186",0.785714285714286,0.214285714285714
"187",0.387931034482759,0.612068965517241
"188",0.508771929824561,0.491228070175439
"189",0.366666666666667,0.633333333333333
"190",0.688405797101449,0.311594202898551
"191",0.659090909090909,0.340909090909091
"192",0.734782608695652,0.265217391304348
"193",0.507462686567164,0.492537313432836
"194",0.678082191780822,0.321917808219178
"195",0.567375886524823,0.432624113475177
"196",0.622047244094488,0.377952755905512
"197",0.464088397790055,0.535911602209945
"198",0.464088397790055,0.535911602209945
"199",0.647058823529412,0.352941176470588
"200",0.325153374233129,0.674846625766871
"201",0.46,0.54
"202",0.687022900763359,0.312977099236641
"203",0.607361963190184,0.392638036809816
"204",0.376712328767123,0.623287671232877
"205",0.581196581196581,0.418803418803419
"206",0.574074074074074,0.425925925925926
"207",0.714285714285714,0.285714285714286
"208",0.489051094890511,0.510948905109489
"209",0.587155963302752,0.412844036697248
"210",0.457142857142857,0.542857142857143
"211",0.328467153284672,0.671532846715328
"212",0.565789473684211,0.434210526315789
"213",0.485294117647059,0.514705882352941
"214",0.569148936170213,0.430851063829787
"215",0.528571428571429,0.471428571428571
"216",0.588785046728972,0.411214953271028
"217",0.496296296296296,0.503703703703704
"218",0.319391634980989,0.680608365019011
"219",0.389380530973451,0.610619469026549
"220",0.447552447552448,0.552447552447552
"221",0.786585365853659,0.213414634146341
"222",0.615384615384615,0.384615384615385
"223",0.452830188679245,0.547169811320755
"224",0.651898734177215,0.348101265822785
"225",0.469135802469136,0.530864197530864
"226",0.732620320855615,0.267379679144385
"227",0.330434782608696,0.669565217391304
"228",0.707423580786026,0.292576419213974
"229",0.691099476439791,0.308900523560209
"230",0.390697674418605,0.609302325581395
"231",0.333333333333333,0.666666666666667
"232",0.550387596899225,0.449612403100775
"233",0.436842105263158,0.563157894736842
"234",0.707602339181287,0.292397660818713
"235",0.574193548387097,0.425806451612903
"236",0.58641975308642,0.41358024691358
"237",0.492753623188406,0.507246376811594
"238",0.475,0.525
"239",0.495652173913044,0.504347826086956
"240",0.264285714285714,0.735714285714286
"241",0.418367346938776,0.581632653061224
"242",0.609625668449198,0.390374331550802
"243",0.522522522522523,0.477477477477477
"244",0.626760563380282,0.373239436619718
"245",0.447058823529412,0.552941176470588
"246",0.621951219512195,0.378048780487805
"247",0.4,0.6
"248",0.703703703703704,0.296296296296296
"249",0.742138364779874,0.257861635220126
"250",0.317647058823529,0.682352941176471
"251",0.576470588235294,0.423529411764706
"252",0.814393939393939,0.185606060606061
"253",0.386206896551724,0.613793103448276
"254",0.639240506329114,0.360759493670886
"255",0.388349514563107,0.611650485436893
"256",0.445255474452555,0.554744525547445
"257",0.611650485436893,0.388349514563107
"258",0.576923076923077,0.423076923076923
"259",0.533333333333333,0.466666666666667
"260",0.357843137254902,0.642156862745098
"261",0.409448818897638,0.590551181102362
"262",0.766304347826087,0.233695652173913
"263",0.396551724137931,0.603448275862069
"264",0.505,0.495
"265",0.5,0.5
"266",0.408602150537634,0.591397849462366
"267",0.571428571428571,0.428571428571429
"268",0.567251461988304,0.432748538011696
"269",0.715189873417722,0.284810126582278
"270",0.524096385542169,0.475903614457831
"271",0.423529411764706,0.576470588235294
"272",0.397849462365591,0.602150537634409
"273",0.454545454545455,0.545454545454545
"274",0.496402877697842,0.503597122302158
"275",0.560509554140127,0.439490445859873
"276",0.5390625,0.4609375
"277",0.522388059701492,0.477611940298507
"278",0.470588235294118,0.529411764705882
"279",0.384180790960452,0.615819209039548
"280",0.636363636363636,0.363636363636364
"281",0.453781512605042,0.546218487394958
"282",0.403100775193798,0.596899224806202
"283",0.650205761316872,0.349794238683128
"284",0.689873417721519,0.310126582278481
"285",0.724137931034483,0.275862068965517
"286",0.45360824742268,0.54639175257732
"287",0.617647058823529,0.382352941176471
"288",0.391666666666667,0.608333333333333
"289",0.36231884057971,0.63768115942029
"290",0.582474226804124,0.417525773195876
"291",0.630872483221476,0.369127516778524
"292",0.625730994152047,0.374269005847953
"293",0.48,0.52
"294",0.545454545454545,0.454545454545455
"295",0.587786259541985,0.412213740458015
"296",0.3984375,0.6015625
"297",0.659420289855073,0.340579710144928
"298",0.5,0.5
"299",0.457746478873239,0.542253521126761
"300",0.68,0.32
"301",0.724719101123595,0.275280898876405
"302",0.643835616438356,0.356164383561644
"303",0.382716049382716,0.617283950617284
"304",0.426356589147287,0.573643410852713
"305",0.736,0.264
"306",0.366906474820144,0.633093525179856
"307",0.556291390728477,0.443708609271523
"308",0.610687022900763,0.389312977099237
"309",0.502793296089385,0.497206703910615
"310",0.536363636363636,0.463636363636364
"311",0.495327102803738,0.504672897196262
"312",0.562043795620438,0.437956204379562
"313",0.422764227642276,0.577235772357724
"314",0.556521739130435,0.443478260869565
"315",0.37007874015748,0.62992125984252
"316",0.453333333333333,0.546666666666667
"317",0.494736842105263,0.505263157894737
"318",0.385321100917431,0.614678899082569
"319",0.463414634146341,0.536585365853659
"320",0.456521739130435,0.543478260869565
"321",0.460992907801418,0.539007092198582
"322",0.413333333333333,0.586666666666667
"323",0.568965517241379,0.431034482758621
"324",0.386792452830189,0.613207547169811
"325",0.481481481481481,0.518518518518518
"326",0.631147540983607,0.368852459016393
"327",0.411111111111111,0.588888888888889
"328",0.517006802721088,0.482993197278912
"329",0.457142857142857,0.542857142857143
"330",0.606194690265487,0.393805309734513
"331",0.53030303030303,0.46969696969697
"332",0.651376146788991,0.348623853211009
"333",0.675438596491228,0.324561403508772
"334",0.452991452991453,0.547008547008547
"335",0.371900826446281,0.628099173553719
"336",0.633587786259542,0.366412213740458
"337",0.378048780487805,0.621951219512195
"338",0.785310734463277,0.214689265536723
"339",0.351351351351351,0.648648648648649
"340",0.355371900826446,0.644628099173554
"341",0.473684210526316,0.526315789473684
"342",0.4,0.6
"343",0.550387596899225,0.449612403100775
"344",0.412162162162162,0.587837837837838
"345",0.481927710843373,0.518072289156627
"346",0.312796208530806,0.687203791469194
"347",0.478672985781991,0.52132701421801
"348",0.216216216216216,0.783783783783784
"349",0.785087719298246,0.214912280701754
"350",0.689024390243902,0.310975609756098
"351",0.595375722543353,0.404624277456647
"352",0.420560747663551,0.579439252336449
"353",0.30952380952381,0.69047619047619
"354",0.410810810810811,0.589189189189189
"355",0.584745762711864,0.415254237288136
"356",0.348148148148148,0.651851851851852
"357",0.298136645962733,0.701863354037267
"358",0.679012345679012,0.320987654320988
"359",0.361963190184049,0.638036809815951
"360",0.543103448275862,0.456896551724138
"361",0.678899082568807,0.321100917431193
"362",0.5,0.5
"363",0.401408450704225,0.598591549295775
"364",0.391666666666667,0.608333333333333
"365",0.335403726708075,0.664596273291925
"366",0.536423841059603,0.463576158940397
"367",0.432835820895522,0.567164179104478
"368",0.517985611510791,0.482014388489209
"369",0.415730337078652,0.584269662921348
"370",0.490654205607477,0.509345794392523
"371",0.276923076923077,0.723076923076923
"372",0.321608040201005,0.678391959798995
"373",0.375661375661376,0.624338624338624
"374",0.216730038022814,0.783269961977186
"375",0.43359375,0.56640625
"376",0.340557275541796,0.659442724458204
"377",0.669354838709677,0.330645161290323
"378",0.433333333333333,0.566666666666667
"379",0.61849710982659,0.38150289017341
"380",0.539823008849557,0.460176991150442
"381",0.482269503546099,0.517730496453901
"382",0.7375,0.2625
"383",0.682051282051282,0.317948717948718
"384",0.547169811320755,0.452830188679245
"385",0.532374100719424,0.467625899280576
"386",0.452173913043478,0.547826086956522
"387",0.454545454545455,0.545454545454545
"388",0.72316384180791,0.27683615819209
"389",0.597014925373134,0.402985074626866
"390",0.585635359116022,0.414364640883978
"391",0.467532467532468,0.532467532467532
"392",0.759036144578313,0.240963855421687
"393",0.463636363636364,0.536363636363636
"394",0.634285714285714,0.365714285714286
"395",0.444444444444444,0.555555555555556
"396",0.383928571428571,0.616071428571429
"397",0.684210526315789,0.315789473684211
"398",0.580459770114943,0.419540229885057
"399",0.717105263157895,0.282894736842105
"400",0.572916666666667,0.427083333333333
"401",0.77027027027027,0.22972972972973
"402",0.727941176470588,0.272058823529412
"403",0.670886075949367,0.329113924050633
"404",0.661157024793388,0.338842975206612
"405",0.419847328244275,0.580152671755725
"406",0.413533834586466,0.586466165413534
"407",0.444444444444444,0.555555555555556
"408",0.691056910569106,0.308943089430894
"409",0.601851851851852,0.398148148148148
"410",0.375,0.625
"411",0.395454545454545,0.604545454545454
"412",0.411764705882353,0.588235294117647
"413",0.653846153846154,0.346153846153846
"414",0.783582089552239,0.216417910447761
"415",0.557471264367816,0.442528735632184
"416",0.370860927152318,0.629139072847682
"417",0.62589928057554,0.37410071942446
"418",0.512396694214876,0.487603305785124
"419",0.405405405405405,0.594594594594595
"420",0.580882352941177,0.419117647058824
"421",0.682080924855491,0.317919075144509
"422",0.469230769230769,0.530769230769231
"423",0.479166666666667,0.520833333333333
"424",0.556179775280899,0.443820224719101
"425",0.325925925925926,0.674074074074074
"426",0.634920634920635,0.365079365079365
"427",0.451219512195122,0.548780487804878
"428",0.443037974683544,0.556962025316456
"429",0.466666666666667,0.533333333333333
"430",0.446153846153846,0.553846153846154
"431",0.609271523178808,0.390728476821192
"432",0.454935622317597,0.545064377682403
"433",0.418300653594771,0.581699346405229
"434",0.469613259668508,0.530386740331492
"435",0.706293706293706,0.293706293706294
"436",0.35036496350365,0.64963503649635
"437",0.672222222222222,0.327777777777778
"438",0.613207547169811,0.386792452830189
"439",0.682926829268293,0.317073170731707
"440",0.514084507042254,0.485915492957746
"441",0.633540372670807,0.366459627329193
"442",0.511811023622047,0.488188976377953
"443",0.319727891156463,0.680272108843537
"444",0.267326732673267,0.732673267326733
"445",0.642857142857143,0.357142857142857
"446",0.656050955414013,0.343949044585987
"447",0.452631578947368,0.547368421052632
"448",0.289473684210526,0.710526315789474
"449",0.341176470588235,0.658823529411765
"450",0.632258064516129,0.367741935483871
"451",0.708609271523179,0.291390728476821
"452",0.653846153846154,0.346153846153846
"453",0.557377049180328,0.442622950819672
"454",0.329113924050633,0.670886075949367
"455",0.302631578947368,0.697368421052632
"456",0.595505617977528,0.404494382022472
"457",0.506172839506173,0.493827160493827
"458",0.375838926174497,0.624161073825503
"459",0.465909090909091,0.534090909090909
"460",0.291666666666667,0.708333333333333
"461",0.533333333333333,0.466666666666667
"462",0.631578947368421,0.368421052631579
"463",0.445255474452555,0.554744525547445
"464",0.605263157894737,0.394736842105263
"465",0.464646464646465,0.535353535353535
"466",0.6015625,0.3984375
"467",0.369230769230769,0.630769230769231
"468",0.352459016393443,0.647540983606557
"469",0.403361344537815,0.596638655462185
"470",0.3984375,0.6015625
"471",0.495238095238095,0.504761904761905
"472",0.650406504065041,0.349593495934959
"473",0.565573770491803,0.434426229508197
"474",0.614864864864865,0.385135135135135
"475",0.617021276595745,0.382978723404255
"476",0.580110497237569,0.419889502762431
"477",0.327868852459016,0.672131147540984
"478",0.484536082474227,0.515463917525773
"479",0.532110091743119,0.467889908256881
"480",0.736842105263158,0.263157894736842
"481",0.346153846153846,0.653846153846154
"482",0.694444444444444,0.305555555555556
"483",0.65546218487395,0.34453781512605
"484",0.456,0.544
"485",0.603305785123967,0.396694214876033
"486",0.414634146341463,0.585365853658537
"487",0.316901408450704,0.683098591549296
"488",0.489051094890511,0.510948905109489
"489",0.371794871794872,0.628205128205128
"490",0.461038961038961,0.538961038961039
"491",0.575342465753425,0.424657534246575
"492",0.457627118644068,0.542372881355932
"493",0.505494505494505,0.494505494505495
"494",0.482758620689655,0.517241379310345
"495",0.319444444444444,0.680555555555556
"496",0.355932203389831,0.644067796610169
"497",0.658385093167702,0.341614906832298
"498",0.442477876106195,0.557522123893805
"499",0.485714285714286,0.514285714285714
"500",0.474137931034483,0.525862068965517
"501",0.626666666666667,0.373333333333333
"502",0.666666666666667,0.333333333333333
"503",0.330708661417323,0.669291338582677
"504",0.628571428571429,0.371428571428571
"505",0.450819672131148,0.549180327868853
"506",0.401408450704225,0.598591549295775
"507",0.503401360544218,0.496598639455782
"508",0.470588235294118,0.529411764705882
"509",0.493055555555556,0.506944444444444
"510",0.431034482758621,0.568965517241379
"511",0.354285714285714,0.645714285714286
"512",0.351351351351351,0.648648648648649
"513",0.322033898305085,0.677966101694915
"514",0.663507109004739,0.336492890995261
"515",0.36734693877551,0.63265306122449
"516",0.752336448598131,0.247663551401869
"517",0.405405405405405,0.594594594594595
"518",0.282296650717703,0.717703349282297
"519",0.445887445887446,0.554112554112554
"520",0.72316384180791,0.27683615819209
"521",0.67175572519084,0.32824427480916
"522",0.417910447761194,0.582089552238806
"523",0.512,0.488
"524",0.551470588235294,0.448529411764706
"525",0.686390532544379,0.313609467455621
"526",0.439189189189189,0.560810810810811
"527",0.371681415929204,0.628318584070796
"528",0.656084656084656,0.343915343915344
"529",0.56,0.44
"530",0.359375,0.640625
"531",0.661764705882353,0.338235294117647
"532",0.709401709401709,0.290598290598291
"533",0.496688741721854,0.503311258278146
"534",0.379310344827586,0.620689655172414
"535",0.531746031746032,0.468253968253968
"536",0.440528634361233,0.559471365638767
"537",0.405172413793103,0.594827586206897
"538",0.6,0.4
"539",0.308270676691729,0.691729323308271
"540",0.456647398843931,0.543352601156069
"541",0.421875,0.578125
"542",0.382488479262673,0.617511520737327
"543",0.558823529411765,0.441176470588235
"544",0.418367346938776,0.581632653061224
"545",0.420634920634921,0.579365079365079
"546",0.5,0.5
"547",0.597883597883598,0.402116402116402
"548",0.447058823529412,0.552941176470588
"549",0.504761904761905,0.495238095238095
"550",0.516339869281046,0.483660130718954
"551",0.403061224489796,0.596938775510204
"552",0.543478260869565,0.456521739130435
"553",0.450867052023121,0.549132947976879
"554",0.294117647058824,0.705882352941177
"555",0.439490445859873,0.560509554140127
"556",0.425373134328358,0.574626865671642
"557",0.496240601503759,0.503759398496241
"558",0.594339622641509,0.405660377358491
"559",0.458536585365854,0.541463414634146
"560",0.27741935483871,0.72258064516129
"561",0.425287356321839,0.574712643678161
"562",0.408759124087591,0.591240875912409
"563",0.5,0.5
"564",0.380952380952381,0.619047619047619
"565",0.485875706214689,0.514124293785311
"566",0.607594936708861,0.392405063291139
"567",0.373983739837398,0.626016260162602
"568",0.505882352941176,0.494117647058824
"569",0.582089552238806,0.417910447761194
"570",0.349514563106796,0.650485436893204
"571",0.649253731343284,0.350746268656716
"572",0.669064748201439,0.330935251798561
"573",0.37593984962406,0.62406015037594
"574",0.580459770114943,0.419540229885057
"575",0.462121212121212,0.537878787878788
"576",0.388888888888889,0.611111111111111
"577",0.372262773722628,0.627737226277372
"578",0.441379310344828,0.558620689655172
"579",0.39572192513369,0.60427807486631
"580",0.619469026548673,0.380530973451327
"581",0.425196850393701,0.574803149606299
"582",0.451851851851852,0.548148148148148
"583",0.560975609756098,0.439024390243902
"584",0.514563106796116,0.485436893203884
"585",0.300613496932515,0.699386503067485
"586",0.480769230769231,0.519230769230769
"587",0.533898305084746,0.466101694915254
"588",0.382978723404255,0.617021276595745
"589",0.54421768707483,0.45578231292517
"590",0.465909090909091,0.534090909090909
"591",0.747058823529412,0.252941176470588
"592",0.638190954773869,0.361809045226131
"593",0.6,0.4
"594",0.388625592417062,0.611374407582938
"595",0.665,0.335
"596",0.485714285714286,0.514285714285714
"597",0.565217391304348,0.434782608695652
"598",0.3875,0.6125
"599",0.658682634730539,0.341317365269461
"600",0.468085106382979,0.531914893617021
"601",0.640522875816993,0.359477124183007
"602",0.508474576271186,0.491525423728814
"603",0.409090909090909,0.590909090909091
"604",0.455882352941176,0.544117647058823
"605",0.555555555555556,0.444444444444444
"606",0.460674157303371,0.539325842696629
"607",0.46,0.54
"608",0.423423423423423,0.576576576576577
"609",0.552631578947368,0.447368421052632
"610",0.330645161290323,0.669354838709677
"611",0.462962962962963,0.537037037037037
"612",0.353982300884956,0.646017699115044
"613",0.419642857142857,0.580357142857143
"614",0.544,0.456
"615",0.59349593495935,0.40650406504065
"616",0.456,0.544
"617",0.636363636363636,0.363636363636364
"618",0.413223140495868,0.586776859504132
"619",0.556521739130435,0.443478260869565
"620",0.457364341085271,0.542635658914729
"621",0.769230769230769,0.230769230769231
"622",0.484615384615385,0.515384615384615
"623",0.62015503875969,0.37984496124031
"624",0.53125,0.46875
"625",0.616438356164384,0.383561643835616
"626",0.377777777777778,0.622222222222222
"627",0.591549295774648,0.408450704225352
"628",0.54375,0.45625
"629",0.37037037037037,0.62962962962963
"630",0.364102564102564,0.635897435897436
"631",0.495049504950495,0.504950495049505
"632",0.405882352941176,0.594117647058824
"633",0.666666666666667,0.333333333333333
"634",0.60655737704918,0.39344262295082
"635",0.5,0.5
"636",0.555555555555556,0.444444444444444
"637",0.529411764705882,0.470588235294118
"638",0.601503759398496,0.398496240601504
"639",0.798780487804878,0.201219512195122
"640",0.347222222222222,0.652777777777778
"641",0.696078431372549,0.303921568627451
"642",0.586206896551724,0.413793103448276
"643",0.611702127659574,0.388297872340426
"644",0.690140845070423,0.309859154929577
"645",0.767295597484277,0.232704402515723
"646",0.3671875,0.6328125
"647",0.673913043478261,0.326086956521739
"648",0.56,0.44
"649",0.418181818181818,0.581818181818182
"650",0.689922480620155,0.310077519379845
"651",0.478260869565217,0.521739130434783
"652",0.5,0.5
"653",0.535714285714286,0.464285714285714
"654",0.304054054054054,0.695945945945946
"655",0.380530973451327,0.619469026548673
"656",0.441441441441441,0.558558558558559
"657",0.625,0.375
"658",0.733333333333333,0.266666666666667
"659",0.363636363636364,0.636363636363636
"660",0.648809523809524,0.351190476190476
"661",0.335260115606936,0.664739884393064
"662",0.296052631578947,0.703947368421053
"663",0.431279620853081,0.568720379146919
"664",0.461187214611872,0.538812785388128
"665",0.44559585492228,0.55440414507772
"666",0.452229299363057,0.547770700636943
"667",0.76875,0.23125
"668",0.353448275862069,0.646551724137931
"669",0.397260273972603,0.602739726027397
"670",0.358208955223881,0.641791044776119
"671",0.354651162790698,0.645348837209302
"672",0.344827586206897,0.655172413793103
"673",0.286585365853659,0.713414634146341
"674",0.558823529411765,0.441176470588235
"675",0.590361445783133,0.409638554216867
"676",0.449664429530201,0.550335570469799
"677",0.394366197183099,0.605633802816901
"678",0.492063492063492,0.507936507936508
"679",0.611111111111111,0.388888888888889
"680",0.463576158940397,0.536423841059603
"681",0.584269662921348,0.415730337078652
"682",0.434782608695652,0.565217391304348
"683",0.441176470588235,0.558823529411765
"684",0.5234375,0.4765625
"685",0.327586206896552,0.672413793103448
"686",0.333333333333333,0.666666666666667
"687",0.613138686131387,0.386861313868613
"688",0.371900826446281,0.628099173553719
"689",0.365384615384615,0.634615384615385
"690",0.40625,0.59375
"691",0.475,0.525
"692",0.542372881355932,0.457627118644068
"693",0.525773195876289,0.474226804123711
"694",0.485294117647059,0.514705882352941
"695",0.401574803149606,0.598425196850394
"696",0.5859375,0.4140625
"697",0.420634920634921,0.579365079365079
"698",0.383561643835616,0.616438356164384
"699",0.503875968992248,0.496124031007752
"700",0.25,0.75
"701",0.590163934426229,0.409836065573771
"702",0.485148514851485,0.514851485148515
"703",0.422413793103448,0.577586206896552
"704",0.616883116883117,0.383116883116883
"705",0.541666666666667,0.458333333333333
"706",0.593939393939394,0.406060606060606
"707",0.538461538461538,0.461538461538462
"708",0.527472527472527,0.472527472527473
"709",0.343511450381679,0.656488549618321
"710",0.363636363636364,0.636363636363636
"711",0.621145374449339,0.378854625550661
"712",0.338888888888889,0.661111111111111
"713",0.333333333333333,0.666666666666667
"714",0.405405405405405,0.594594594594595
"715",0.373417721518987,0.626582278481013
"716",0.361290322580645,0.638709677419355
"717",0.534653465346535,0.465346534653465
"718",0.509259259259259,0.490740740740741
"719",0.495495495495495,0.504504504504504
"720",0.521367521367521,0.478632478632479
"721",0.431818181818182,0.568181818181818
"722",0.305343511450382,0.694656488549618
"723",0.436619718309859,0.563380281690141
"724",0.405594405594406,0.594405594405594
"725",0.505882352941176,0.494117647058824
"726",0.725,0.275
"727",0.5,0.5
"728",0.612612612612613,0.387387387387387
"729",0.528846153846154,0.471153846153846
"730",0.745901639344262,0.254098360655738
"731",0.46875,0.53125
"732",0.593220338983051,0.406779661016949
"733",0.387596899224806,0.612403100775194
"734",0.373015873015873,0.626984126984127
"735",0.73728813559322,0.26271186440678
"736",0.464566929133858,0.535433070866142
"737",0.456,0.544
"738",0.561538461538462,0.438461538461538
"739",0.383458646616541,0.616541353383459
"740",0.380952380952381,0.619047619047619
"741",0.328125,0.671875
"742",0.43312101910828,0.56687898089172
"743",0.280821917808219,0.719178082191781
"744",0.473282442748092,0.526717557251908
"745",0.36,0.64
"746",0.771428571428571,0.228571428571429
"747",0.370629370629371,0.629370629370629
"748",0.464285714285714,0.535714285714286
"749",0.671232876712329,0.328767123287671
"750",0.392857142857143,0.607142857142857
"751",0.550335570469799,0.449664429530201
"752",0.707792207792208,0.292207792207792
"753",0.588235294117647,0.411764705882353
"754",0.485875706214689,0.514124293785311
"755",0.612903225806452,0.387096774193548
"756",0.458100558659218,0.541899441340782
"757",0.466981132075472,0.533018867924528
"758",0.673267326732673,0.326732673267327
"759",0.419254658385093,0.580745341614907
